game_id,source_entry_index,Name,TrackName,ShortTrackName,XLASTID,ScenegraphFile,Year,Length,Location,Country,TrackGradeFilter,Track Type,GroundCoverFolder,InstTexturePakFilename,Allowed Weather,Allowed TimeOfDay,TimeOfDay Group,PreRace Allowed (true/false),Environment File,Environment Time,Dusk Race,Dusk File,Dusk Time,Event Types,Setup group,Sun Angle(DEG),Track Surface,Track Group,Track Description,LeaderboardID,Max AI participants,Class,DirtSkidmarksOverride,DrySkidmarksOverride,GrassSkidmarksOverride,GravelSkidmarksOverride,SandSkidmarksOverride,GravelParticlesOverride,GrassParticlesOverride,LeafParticlesOverride,Uses Reflection Flag,Track_Location,Track_Variation,AIW Override,Rolling Start Allowed,ZoneName,AI drift score min,AI drift score max,Client Track Version,Order Override,Track_Longitude,Track_Latitude,Track_Altitude,Track_TimeZone,Number Of Turns,Track_Rotation_Offset,Race_Date_Year,Race_Date_Month,Race_Date_Day,Track_Climate,StaticEnvMapLocation,StaticConvolveEnvMapLocation,PreRace Script name,PreRace Script length,PostRace Script name,Track Properties File,Crowd Pak Filename,Weather Weights,PitSpeedLimit_HighKPH,Rolling Start,TrackCentre,Downforce,AI Exclude Filter,AI Grip,Post race position,Post race orientation,Post race steering,Time Attack duration short,Time Attack duration medium,Time Attack duration long,CloudHorizonOffset,AutograssMaterial,AutograssDensities,AutograssHeights,ScalarAIBlueFlagDistanceMoveLane,ScalarBlueFlagMinDistBack,ScalarAILappedCarDistanceAhead,ScalarAISlowCarDistanceAhead,ScalarAISteerScalarCornerCut,ScalarAIPassComplexityCutoffMaxAggression,ScalarAIPassComplexityCutoffMinAggression,ScalarAITTCStraightOvertakeDist,ScalarAITTCStraightOvertakeTime,AIOvertakeInsideEnabled,AIDirtyAirBehaviourEnabled,ScalarAIMaxDraftHuntingDist,ScalarAIBlueFlagSpeedReductions,ScalarAIColdTyreDists,PresetFilter,MaxPuddleDepthDriven,MaxPuddleDepthRoad,MaxPuddleDepthOffroad,AIWidthScalarToReduceCorridors,AIWidthScalarToReduceCorridorsFullThrottle,AIDisableCorridorsReductionAgainstLapped,AIDisableCorridorsReductionAgainstHuman,AIScalarForFuelLaptimeLoss,AI Extra Wall Buffer,DirtParticlesOverride,DLC ID,Is Clockwise,GripBase,GripRange,Oval Type,AIPitStopEstimationTimeScalar,FogMaxDistanceScalar,trackgradefilter,CutTrackFraction,AI Pit Exit Speed Scalar,RollingStartPoleSide,IMSA,Long Overlapping Pitline,Drs Zone 1 Detection Number,Drs Zone 2 Detection Number,Drs Zone 3 Detection Number,ForceSessionMeshesVisible,display_name,display_configuration,display_category,downforce_variant
Bannochbrae1-5,55,Bannochbrae1,Bannochbrae_Road_Circuit,Bannochbrae,5,Bannochbrae1.sgx,2017,7282,Scotland,UK,,Circuit,Bannochbrae,Bannochbrae,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",Day,Bannochbrae1,true,Bannochbrae3.wdf,day,false,,,!RallyCross,Circuit,0,Tarmac,Bannochbrae,,58,19,"Race,Street",,,,,,,,,true,Bannochbrae,Road_Circuit,,true,Bannochbrae,100,200,2,1,-4.26561,55.44626,45.000,0,25,0.0,2017,4,3,Scotland,16.868; -38.006; 1.928; 1.0,16.868; -38.006; 1.928; 1.0,camera_pre_race.script,5,default_post_race.script,TrackProperties,bannochbrae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bannochbrae,Road Circuit,Bannochbrae,standard
Indianapolis_Oval-44,147,Indianapolis_Oval,Indianapolis_Motor_Speedway,Indianapolis_Oval,44,Indianapolis_Oval.sgx,2017,4023,USA,US,,Oval,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",Day,Indianapolis,true,Indianapolis_Oval.wdf,day,false,,,!RallyCross,Oval,0.0,Tarmac,Indianapolis,,58,31,"Race,Street",,,,,,,,,false,Indianapolis,Oval,,true,HPOval,100,200,1,1,-86.235301,39.795354,-94.974,-5,4,0.0,2017,5,24,North_USA,247.835022; 224.051971; -575.899231; 1.0,247.835022; 224.051971; -575.899231; 1.0,camera_pre_race.script,5,default_post_race.script,TrackProperties,indianapolis,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,true,362646.000; 0.000; 185787.000,Low,DOWNFORCE:High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indianapolis,Oval,Indianapolis,low
VeloCittaClubDay-98,289,VeloCittaClubDay,VeloCittaClubDay,VeloCittaClubDay,98,VeloCittaCD.sgx,2020,1721,Brazil,BR,Grade3,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,VeloCitta,true,VeloCitta.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,VeloCitta,,01,33,"Race,Street",,,,,,,,,true,VeloCitta,VeloCittaClubDay,,True,,100,200,1,3,-46.851046,-22.271922,750.000,-3,7,0,2020,6,28,south_america,-107.806; -10.308; -8.101; 1.0,-107.806; -10.308; -8.101; 1.0,,,default_post_race.script,TrackProperties,,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,,-34.702; -2.321; -15.757; 1.0,,,0.965,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,7,9,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,BRA_Grade3,0.03,0.04,0.20,0.24,0.12,false,true,0.9,,Red,,false,0.950,0.0625,7,,,,,,,,,,,,,Velo Citta,Club Day,Velo Citta,standard
Salvador_Street_Circuit-140,242,Salvador_Street_Circuit,Salvador_Street_Circuit,Salvador_Street_Circuit,140,Salvador.sgx,2020,2720,Brazil,BR,Temp,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Salvador,true,Salvador.wdf,day,,,,!RallyCross,Circuit,0,Tarmac,Salvador,,01,33,"Race,Street",,,,,,,,,true,Salvador,Salvador_Street_Circuit,,True,,100,200,1,1,-38.430167474868966,-12.947233470200466,68,-3,10,0.0,2020,5,19,south_america,-256.8448; 4.7844; -287.3781; 1.0,-256.8448; 4.7844; -287.3781; 1.0,,,default_post_race.script,TrackProperties,,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,,176.9365; 0.000; -224.4509,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,10,20,0.000,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,"Temp,Montana,Stock19",0.03,0.04,0.20,0.24,0.12,false,true,0.9,0.90,,,False,,,7,,,,,,,,,,,,,Salvador,Street Circuit,Salvador,standard
Cascais-26,104,Cascais,Cascais,Cascais,26,Estoril_2019.sgx,2020,4182.0,Portugal,PT,Grade1,Circuit,,International_adv,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,,true,Estoril_2019.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Cascais,,01,47,"Race,Street",,,,,,,,,true,Cascais,Cascais_GP,,True,,100,200,1,1,-9.393800,38.75045483,130.0,0,13,0,2020,3,26,europe,255.321; 137.042; 269.511; 1.0,255.321; 137.042; 269.511; 1.0,,,default_post_race.script,TrackProperties,,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,,0.0; 0.0; 0.0; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,7,9,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,"Grade1,GT1,GT3,GT4,PorscheCup,LES2025,EUEnduroGT2004,EUEnduroGT2005,EUEnduroLM2005,TrofeoEUSeries2005",0.03,0.04,0.20,0.24,0.12,false,true,1.0,,LightBrown,,,0.950,0.0625,,,,,,,,,,,,,,Cascais,Cascais GP,Cascais,standard
Kansai-56,168,Kansai,Kansai_GP,Kansai_GP,56,Kansai_GP.sgx,2020,5810,Japan,JP,Grade1,Circuit,,International_adv,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Kansai,true,Kansai_GP.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Kansai,,01,47,"Race,Street",,,,,,,,,true,Kansai,Kansai_GP,,True,,100,200,1,1,136.532634,34.844521,47.188,+9,19,0,2020,10,5,Europe_farfog,419.42; -13.777; -57.728; 1.0,419.42; -13.777; -57.728; 1.0,,,default_post_race.script,TrackProperties,,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,,-10.070; 5.379; -24.473; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,7,9,,,,,0.75,1.0,1.0,1.0,0.92,1.2,1.2,1.0,1.0,true,-1,1.0,0.9,1.0,"Grade1,FormulaV10Gen3,FormulaV8Gen1,FormulaV8Gen2,FormulaReiza,FormulaUltimateGen1,FormulaUltimateGen2,FormulaUltimateGen3,GT3,GT4,SuperTrofeo",0.02,0.03,0.10,0.24,0.12,false,true,1.0,,,,,0.950,0.0625,,,,,,,,,,,,,,Kansai,GP,Kansai,standard
Londrina_short-61,178,Londrina_short,Londrina_short,Londrina_short,61,Londrina.sgx,2020,3020,Brazil,BR,Grade3,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Londrina,true,Londrina.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Londrina,,01,47,"Race,Street",,,,,,,,,true,Londrina,Londrina_short,,True,,100,200,1,1,-51.170997,-23.282562,566.000,-3,10,0,2020,5,17,south_america,-427.759; -1.071; -195.252; 1.0,-427.759; -1.071; -195.252; 1.0,,,default_post_race.script,TrackProperties,,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,,30.738; -0.552; -66.408; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,7,9,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,"BRA_Grade3,Stock19,Stock20,Montana,CopaTruck,SprintRace,OldStock",0.03,0.04,0.20,0.25,0.125,false,true,0.85,,Red,,false,,,,0.9,,,,,,,,,,,,Londrina,short,Londrina,standard
Silverstone_Intl_2019-118,255,Silverstone_Intl_2019,Silverstone_Intl_2019,Silverstone_Intl_2019,118,Silverstone_Intl_2019.sgx,2020,2979.0,England,GB,Grade2,Circuit,,International_adv,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Silverstone,true,Silverstone_2019.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Silverstone,,01,31,"Race,Street",,,,,,,,,true,Silverstone,Silverstone_Intl_2019,,True,,100,200,1,2,-1.01677,52.07123,154.0,0,9,0,2020,7,14,England,-294.699;-0.914;-597.796; 1.0,-294.699;-0.914;-597.796; 1.0,,,default_post_race.script,TrackProperties,,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,,0.0; 0.0; 0.0; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,7,9,,,,,1.0,1.0,1.1,1.0,1.0,1.25,1.2,1.0,1.0,true,-1,1.0,1.0,1.0,"UK_Grade2,Caterham,BritGT,Superkart,MiniChallenge,G55Supercup,G40Cup",0.02,0.03,0.10,0.24,0.12,false,true,1.0,,,silverstonepack,,0.950,0.0625,,,,,,,,,,,,,,Silverstone,Intl 2019,Silverstone,standard
Ibarra_STT-234,137,Ibarra_STT,Ibarra_STT,Ibarra_STT,234,Ibarra_STT.sgx,2020,4307,Ecuador,EC,Grade4,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Ibarra,true,Ibarra.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Ibarra,,01,19,"Race,Street",,,,,,,,,true,Ibarra4,Ibarra_STT,,True,,100,200,1,3,-78.098268,0.380099,2190,-5,18,0,2020,10,17,south_america,483.997; -3.965; 868.229; 1.0,466.118; -4.684; 797.588; 1.0,,,default_post_race.script,TrackProperties,,"20,20,20,10,4,2,2,1,1,0.0,0.0,0.0,0.0,1,0.0",60.0,,467.413; 2005.807; -173.773; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,7,9,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,false,-1,1.0,1.0,1.0,"Grade4,STT",0.03,0.04,0.20,0.20,0.10,true,true,,,LightBrown,adrenalinept2pack,,0.950,0.0625,,,3.27,,,,,,,,,,,Ibarra,Time Trial,Ibarra,standard
Nordschleife_2020-69,200,Nordschleife_2020,Nordschleife_2020,Nordschleife_2020,69,Nordschleife_2020.sgx,2020,20832,Germany,DE,Grade3,Circuit,,nurburgring,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Nurb_2020,true,Nordschleife_2020.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Nurburgring_2020,,01,27,"Race,Street",,,,,,,,,true,Nurburgring_2020,Nordschleife_2020,,True,,100,200,1,1,6.942068,50.330838,397,1,73,0.0,2020,8,1,europe,110.497; -28.861; 513.548; 1.0,110.497; -28.861; 513.548; 1.0,,,default_post_race.script,TrackProperties,,"10,16,16,16,12,8,3,2,1,1,0.5,0.5,0.5,0.5,0.0",60.0,,967.125; -157.463; 3284.234; 1.0,,,1.10,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,10,20,0.000,,,,0.60,1.0,1.0,1.0,0.92,1.0,1.0,1.0,1.0,false,-1,1.0,1.0,1.0,"Grade3,GroupC,GroupA",0.03,0.04,0.20,0.24,0.12,false,true,4.0,,,nurburgringpack,,0.950,0.0625,,,,,,,,,,,,,,Nürburgring,Nordschleife 2020,Nürburgring,standard
Azure_Circuit_88-3,54,Azure_Circuit_88,Azure_Circuit_88,Azure_Circuit_88,3,Azure_Circuit_88.sgx,2019,3920,Monaco,FR,Historic,Circuit,Azure_Circuit,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Azure_Circuit,true,Azure_Circuit,day,False,,,!RallyCross,Circuit,0,Tarmac,Azure_Circuit,Azure_Circuit_88,01,29,"Race,Street",,,,,,,,,true,Azure_Circuit,Azure_Circuit_88,,True,Azure_Circuit,100,200,1,3,7.421631,43.734226,1.570,2,9,0,2019,5,26,mediterranean,-43.233; 14.231; 547.891; 1.0,-43.233; 14.231; 547.891; 1.0,,0,,TrackProperties,Azure_Circuit_88,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,,-34.757; 15.921; 93.033; 1.0,,,1.0,-665.819;85.7367;157.133,-0.0397129;-1.64479;0.107376,1.2,5,7,9,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,80sG1_Historic,0.03,0.04,0.20,0.22,0.12,false,true,0.9,,,,,,,,,,,,,,,,,,,,Azure Circuit,88,Azure Circuit,standard
Jerez_1988-183,163,Jerez_1988,Jerez_GP1988,Jerez_1988,183,Jerez_1988.sgx,1988,4218.0,Spain,ES,Historic,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Jerez,true,Jerez.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Jerez,,01,31,"Race,Street",,,,,,,,,true,Jerez,Jerez_GP1988,,True,,100,200,1,1,-6.032581,36.708453,38.0,0,16,0,1988,10,2,europe,-197.079; 3.368; 215.543; 1.0,-197.079; 9.368; 215.543; 1.0,,,default_post_race.script,TrackProperties,,"20,20,20,10,4,2,2,1,1,0.0,0.0,0.0,0.0,0.5,0.0",60.0,,0.0; 0.0; 0.0; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,7,9,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,"GroupC,GroupA,80sG1_Historic,FormulaClassic,ST96",0.03,0.04,0.20,0.24,0.12,false,true,1.0,,,historicaltrackpt1pack,,0.950,0.0625,7,0.95,,,,,,,,,,,,Jerez,GP 1988,Jerez,standard
Gateway_RC2-161,113,Gateway_RC2,Gateway_RC2,Gateway_RC2,161,Gateway_RC2.sgx,2022,3219,USA,US,Grade2,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Gateway,true,Gateway.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Gateway,,01,31,"Race,Street",,,,,,,,,true,Gateway,Gateway_RC2,,True,,100,200,1,3,-90.135627,38.6510017,120.0,-6,14,0.0,2022,8,20,north_usa,79.167; 9.099; -4.889; 1.0,79.167; 9.099; -4.889; 1.0,,,default_post_race.script,TrackProperties,,"20,20,20,10,4,2,2,1,1,0.0,0.0,0.0,0.0,0.5,0.0",60.0,False,0.0; 0.0; 0.0; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,10,20,0.000,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,Grade2,0.03,0.04,0.20,0.24,0.12,false,true,0.9,0.50,,racinusapt3pack,false,,,,,,,1.00,0.995,0,,,,,,,Gateway,Road Course 2,Gateway,standard
Jerez_2019-52,164,Jerez_2019,Jerez_GP2019,Jerez_2019,52,Jerez_2019.sgx,2020,4427.0,Spain,ES,Grade1,Circuit,,International_adv,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Jerez,true,Jerez.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Jerez,,01,41,"Race,Street",,,,,,,,,true,Jerez,Chicane,,True,,100,200,1,1,-6.032581,36.708453,38.0,0,15,0,2020,4,26,europe,-197.079; 3.368; 215.543; 1.0,-197.079; 9.368; 215.543; 1.0,,,default_post_race.script,TrackProperties,,"20,20,20,10,4,2,2,1,1,0.0,0.0,0.0,0.0,0.5,0.0",60.0,,0.0; 0.0; 0.0; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,7,9,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,"Grade1,FormulaV10Gen1,GT3,PorscheCup,LamboST,GT3,GT4,SuperTrofeo,TrofeoEUSeries2005",0.03,0.04,0.20,0.20,0.10,true,true,1.0,,,,,0.950,0.0625,7,0.95,,,,,,,,,,,,Jerez,Chicane,Jerez,standard
Silverstone_Natl_2019-119,256,Silverstone_Natl_2019,Silverstone_Natl_2019,Silverstone_Natl_2019,119,Silverstone_Natl_2019.sgx,2020,2639.0,England,GB,Grade3,Circuit,,International_adv,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Silverstone,true,Silverstone_2019.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Silverstone,,01,35,"Race,Street",,,,,,,,,true,Silverstone,Silverstone_Natl_2019,,True,,100,200,1,3,-1.01677,52.07123,154.0,0,5,0,2020,7,14,England,-178.394; 5.906; 420.684; 1.0,-178.394; 5.906; 420.684; 1.0,,,default_post_race.script,TrackProperties,,"10,16,16,16,12,8,3,2,1,1,0.5,0.5,0.5,0.5,0.0",60.0,,0.0; 0.0; 0.0; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,7,9,,,,,1.0,1.0,1.1,1.0,1.0,1.25,1.2,1.0,1.0,true,-1,1.0,1.0,1.0,"UK_Grade3,Caterham,BritGT,Superkart,MiniChallenge,G55Supercup,G40Cup",0.02,0.03,0.10,0.24,0.12,false,true,0.9,,,silverstonepack,,0.950,0.0625,,1.05,,,,,,,,,,,,Silverstone,National 2019,Silverstone,standard
Ibarra_Reverse-131,136,Ibarra_Reverse,Ibarra_Reverse,Ibarra_Reverse,131,Ibarra_R.sgx,2020,4307,Ecuador,EC,Grade4,Circuit,,,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Ibarra,true,Ibarra.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Ibarra,,01,29,"Race,Street",,,,,,,,,true,Ibarra4,Ibarra_Reverse,,True,,100,200,1,2,-78.098268,0.380099,2190,-5,18,0,2020,3,17,south_america,483.997; -3.965; 868.229; 1.0,466.118; -4.684; 797.588; 1.0,,,default_post_race.script,TrackProperties,,"20,20,20,10,4,2,2,1,1,0.0,0.0,0.0,0.0,1,0.0",60.0,,467.413; 2005.807; -173.773; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,7,9,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,Grade4,0.03,0.04,0.20,0.24,0.12,false,true,0.8,,LightBrown,,,0.950,0.06,,0.9,3.27,,,,,,,,,,,Ibarra,Reverse,Ibarra,standard
Virginia_Full-102,296,Virginia_Full,Virginia_Full,Virginia_Full,102,VirginiaFull.sgx,2020,5262,USA,US,Grade2,Circuit,,International_adv,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Virginia,true,Virginia.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Virginia,,01,47,"Race,Street",,,,,,,,,true,Virginia,Virginia_Full,,True,,100,200,1,1,-79.206058,36.566468,65,-5,18,0,2020,8,24,north_usa,-328.745; 16.876; -1000.546; 1.0,-328.745; 16.876; -1000.546; 1.0,,,default_post_race.script,TrackProperties,,"10,20,20,10,10,4,2,1,1,0.5,0.5,0.0,0.0,0.5,0.0",60.0,,-279.577; 0; -342.751; 1.0,,,1.0,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,7,9,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,true,-1,1.0,1.0,1.0,"IMSA,GT3,GT4,SuperTrofeo,VTC,SUSAG1,SUSAG2,SUSAG3,ALMS2005",0.03,0.04,0.20,0.24,0.11,true,true,1.0,,Red,,,0.950,0.0625,,0.9,,,,,,true,,,,,,Virginia,Full,Virginia,standard
Nordschleife_2025-238,202,Nordschleife_2025,Nordschleife_2025,Nordschleife_2025,238,Nordschleife_2025.sgx,2025,20832,Germany,DE,Grade3,Circuit,,nurburgring,"Weather_Clear,Weather_LightCloud,Weather_MedCloud,Weather_HeavyCloud,Weather_Overcast,Weather_LightRain,Weather_Rainy,Weather_Stormy,Weather_SuperStorm,Weather_Foggy,weather_fog_with_rain,weather_heavy_fog,weather_heavy_fog_with_rain,Weather_Hazy,Weather_Random",All,Nurb_2025,true,Nordschleife_2025.wdf,day,False,,,!RallyCross,Circuit,0,Tarmac,Nurburgring_2025,,01,27,"Race,Street",,,,,,,,,true,Nurburgring_2020,Nordschleife_2025,,True,,100,200,1,1,6.942068,50.330838,397,1,73,0.0,2025,7,1,europe,110.497; -28.861; 513.548; 1.0,110.497; -28.861; 513.548; 1.0,,,default_post_race.script,TrackProperties,,"10,16,16,16,12,8,3,2,1,1,0.5,0.5,0.5,0.5,0.0",60.0,,967.125; -157.463; 3284.234; 1.0,,,1.10,0.0; 0.0; 0.0,0.0; 0.0; 0.0,1.2,5,10,20,0.000,,,,0.60,1.0,1.0,1.0,0.92,1.0,1.0,1.0,1.0,false,-1,1.0,1.0,1.0,"Grade3,GroupC,GroupA",0.03,0.04,0.20,0.24,0.12,false,true,4.0,,,nurburgring2025pack,,0.950,0.0625,,,1.27,,,,,,,,,,,Nürburgring,Nordschleife 2025,Nürburgring,standard
